inhabitant0,1665.469338370126
inhabitant1,4312.709927103812
inhabitant2,3397.258216740998
inhabitant3,44.868094975372735
inhabitant4,2012.2451925954913
inhabitant5,3037.1955855820297
inhabitant6,4171.0278210449505
inhabitant7,0.0
inhabitant8,2668.534625642639
inhabitant9,0.0
inhabitant10,2103.125385755636
inhabitant11,775.678220978252
inhabitant12,0.0
inhabitant13,0.0
inhabitant14,2510.670842474753
inhabitant15,0.0
inhabitant16,106.53095678710159
inhabitant17,0.0
inhabitant18,1904.1337298437345
inhabitant19,0.0
inhabitant20,0.0
inhabitant21,196.08053519536574
inhabitant22,463.23275377447084
inhabitant23,0.0
inhabitant24,196.08053519536574
inhabitant25,1019.8014097910994
inhabitant26,0.0
inhabitant27,0.0
inhabitant28,0.0
inhabitant29,617.7915321661778
inhabitant30,0.0
inhabitant31,430.69464541169356
inhabitant32,0.0
inhabitant33,0.0
inhabitant34,0.0
inhabitant35,0.0
inhabitant36,0.0
inhabitant37,0.0
inhabitant38,0.0
inhabitant39,0.0
inhabitant40,0.0
inhabitant41,0.0
inhabitant42,0.0
inhabitant43,0.0
inhabitant44,0.0
inhabitant45,0.0
inhabitant46,0.0
inhabitant47,0.0
inhabitant48,0.0
regionalvisitor0,2459.788245267901
regionalvisitor1,1263.7621760801717
regionalvisitor2,1239.9149675246429
regionalvisitor3,2063.468936601886
regionalvisitor4,0.0
regionalvisitor5,2943.4204534337528
regionalvisitor6,2046.560412815375
regionalvisitor7,2388.1770148829546
regionalvisitor8,1732.7474682374268
regionalvisitor9,2683.206015647887
regionalvisitor10,0.0
regionalvisitor11,0.0
regionalvisitor12,693.4706882512585
regionalvisitor13,3897.218517903903
regionalvisitor14,0.0
regionalvisitor15,2888.1025852236917
regionalvisitor16,165.67502835952453
regionalvisitor17,1421.6164874270494
regionalvisitor18,1371.2894067389443
regionalvisitor19,1393.8232911633772
regionalvisitor20,0.0
regionalvisitor21,809.5072417423751
regionalvisitor22,455.8102414223535
regionalvisitor23,0.0
regionalvisitor24,0.0
regionalvisitor25,452.2939838064529
regionalvisitor26,1299.234817270662
regionalvisitor27,0.0
regionalvisitor28,0.0
regionalvisitor29,2365.7103253551413
regionalvisitor30,0.0
regionalvisitor31,0.0
regionalvisitor32,0.0
regionalvisitor33,0.0
regionalvisitor34,2267.381837399476
regionalvisitor35,0.0
regionalvisitor36,0.0
regionalvisitor37,0.0
regionalvisitor38,0.0
regionalvisitor39,0.0
regionalvisitor40,1348.7764849938537
regionalvisitor41,0.0
regionalvisitor42,0.0
regionalvisitor43,0.0
regionalvisitor44,0.0
regionalvisitor45,933.19174266492
regionalvisitor46,0.0
regionalvisitor47,0.0
regionalvisitor48,0.0
regionalvisitor49,0.0
regionalvisitor50,0.0
regionalvisitor51,0.0
regionalvisitor52,0.0
regionalvisitor53,0.0
regionalvisitor54,0.0
regionalvisitor55,0.0
regionalvisitor56,0.0
regionalvisitor57,0.0
regionalvisitor58,0.0
regionalvisitor59,0.0
regionalvisitor60,0.0
regionalvisitor61,0.0
regionalvisitor62,0.0
regionalvisitor63,0.0
regionalvisitor64,0.0
regionalvisitor65,0.0
regionalvisitor66,0.0
regionalvisitor67,0.0
regionalvisitor68,0.0
regionalvisitor69,0.0
regionalvisitor70,0.0
regionalvisitor71,0.0
regionalvisitor72,0.0
regionalvisitor73,0.0
regionalvisitor74,0.0
regionalvisitor75,0.0
regionalvisitor76,0.0
regionalvisitor77,0.0
regionalvisitor78,0.0
regionalvisitor79,0.0
regionalvisitor80,0.0
regionalvisitor81,0.0
regionalvisitor82,0.0
regionalvisitor83,658.7831681428632
regionalvisitor84,0.0
regionalvisitor85,0.0
regionalvisitor86,0.0
regionalvisitor87,0.0
regionalvisitor88,0.0
regionalvisitor89,0.0
regionalvisitor90,0.0
othervisitor0,0.0
othervisitor1,4279.642614912025
othervisitor2,4899.717123981122
othervisitor3,5684.778009963933
othervisitor4,0.0
othervisitor5,0.0
othervisitor6,0.0
othervisitor7,0.0
othervisitor8,0.0
othervisitor9,0.0
othervisitor10,0.0
